datasource,week,vx_manufacturer,dose,ageband,percentage
TEST,20200928,AstraZeneca,2,80+,0
TEST,20200928,AstraZeneca,2,60+,0
TEST,20200928,AstraZeneca,2,all_agebands,0
TEST,20200928,J&J,1,0-4,0
TEST,20200928,J&J,1,5-11,0
TEST,20200928,J&J,1,12-17,0
TEST,20200928,J&J,1,18-24,0
TEST,20200928,J&J,1,25-29,0
TEST,20200928,J&J,1,30-39,0
TEST,20200928,J&J,1,40-49,0
TEST,20200928,J&J,1,50-59,0
TEST,20200928,J&J,1,60-69,0
TEST,20200928,J&J,1,70-79,0
TEST,20200928,J&J,1,80+,0
TEST,20200928,J&J,1,60+,0
TEST,20200928,J&J,1,all_agebands,0
TEST,20200928,J&J,2,0-4,0
TEST,20200928,J&J,2,5-11,0
TEST,20200928,J&J,2,12-17,0
TEST,20200928,J&J,2,18-24,0
TEST,20200928,J&J,2,25-29,0
TEST,20200928,J&J,2,30-39,0
TEST,20200928,J&J,2,40-49,0
TEST,20200928,J&J,2,50-59,0
TEST,20200928,J&J,2,60-69,0
TEST,20200928,J&J,2,70-79,0
TEST,20200928,J&J,2,80+,0
TEST,20200928,J&J,2,60+,0
TEST,20200928,J&J,2,all_agebands,0
TEST,20200928,Moderna,1,0-4,0
TEST,20200928,Moderna,1,5-11,0
TEST,20200928,Moderna,1,12-17,0
TEST,20200928,Moderna,1,18-24,0
TEST,20200928,Moderna,1,25-29,0
TEST,20200928,Moderna,1,30-39,0
TEST,20200928,Moderna,1,40-49,0
TEST,20200928,Moderna,1,50-59,0
TEST,20200928,Moderna,1,60-69,0
TEST,20200928,Moderna,1,70-79,0
TEST,20200928,Moderna,1,80+,0
TEST,20200928,Moderna,1,60+,0
TEST,20200928,Moderna,1,all_agebands,0
TEST,20200928,Moderna,2,0-4,0
TEST,20200928,Moderna,2,5-11,0
TEST,20200928,Moderna,2,12-17,0
TEST,20200928,Moderna,2,18-24,0
TEST,20200928,Moderna,2,25-29,0
TEST,20200928,Moderna,2,30-39,0
TEST,20200928,Moderna,2,40-49,0
TEST,20200928,Moderna,2,50-59,0
TEST,20200928,Moderna,2,60-69,0
TEST,20200928,Moderna,2,70-79,0
TEST,20200928,Moderna,2,80+,0
TEST,20200928,Moderna,2,60+,0
TEST,20200928,Moderna,2,all_agebands,0
TEST,20200928,Pfizer,1,0-4,0
TEST,20200928,Pfizer,1,5-11,0
TEST,20200928,Pfizer,1,12-17,0
TEST,20200928,Pfizer,1,18-24,0
TEST,20200928,Pfizer,1,25-29,0
TEST,20200928,Pfizer,1,30-39,0
TEST,20200928,Pfizer,1,40-49,0
TEST,20200928,Pfizer,1,50-59,0
TEST,20200928,Pfizer,1,60-69,0
TEST,20200928,Pfizer,1,70-79,0
TEST,20200928,Pfizer,1,80+,0
TEST,20200928,Pfizer,1,60+,0
TEST,20200928,Pfizer,1,all_agebands,0
TEST,20200928,Pfizer,2,0-4,0
TEST,20200928,Pfizer,2,5-11,0
TEST,20200928,Pfizer,2,12-17,0
TEST,20200928,Pfizer,2,18-24,0
TEST,20200928,Pfizer,2,25-29,0
TEST,20200928,Pfizer,2,30-39,0
TEST,20200928,Pfizer,2,40-49,0
TEST,20200928,Pfizer,2,50-59,0
TEST,20200928,Pfizer,2,60-69,0
TEST,20200928,Pfizer,2,70-79,0
TEST,20200928,Pfizer,2,80+,0
TEST,20200928,Pfizer,2,60+,0
TEST,20200928,Pfizer,2,all_agebands,0
TEST,20200928,UKN,1,0-4,0
TEST,20200928,UKN,1,5-11,0
TEST,20200928,UKN,1,12-17,0
TEST,20200928,UKN,1,18-24,0
TEST,20200928,UKN,1,25-29,0
TEST,20200928,UKN,1,30-39,0
TEST,20200928,UKN,1,40-49,0
TEST,20200928,UKN,1,50-59,0
TEST,20200928,UKN,1,60-69,0
TEST,20200928,UKN,1,70-79,0
TEST,20200928,UKN,1,80+,0
TEST,20200928,UKN,1,60+,0
TEST,20200928,UKN,1,all_agebands,0
TEST,20200928,UKN,2,0-4,0
TEST,20200928,UKN,2,5-11,0
TEST,20200928,UKN,2,12-17,0
TEST,20200928,UKN,2,18-24,0
TEST,20200928,UKN,2,25-29,0
TEST,20200928,UKN,2,30-39,0
TEST,20200928,UKN,2,40-49,0
TEST,20200928,UKN,2,50-59,0
TEST,20200928,UKN,2,60-69,0
TEST,20200928,UKN,2,70-79,0
TEST,20200928,UKN,2,80+,0
TEST,20200928,UKN,2,60+,0
TEST,20200928,UKN,2,all_agebands,0
TEST,20201005,AstraZeneca,1,0-4,0
TEST,20201005,AstraZeneca,1,5-11,0
TEST,20201005,AstraZeneca,1,12-17,0
TEST,20201005,AstraZeneca,1,18-24,0
TEST,20201005,AstraZeneca,1,25-29,0
TEST,20201005,AstraZeneca,1,30-39,0
TEST,20201005,AstraZeneca,1,40-49,0
TEST,20201005,AstraZeneca,1,50-59,0
TEST,20201005,AstraZeneca,1,60-69,0
TEST,20201005,AstraZeneca,1,70-79,0
TEST,20201005,AstraZeneca,1,80+,0
TEST,20201005,AstraZeneca,1,60+,0
TEST,20201005,AstraZeneca,1,all_agebands,0
TEST,20201005,AstraZeneca,2,0-4,0
TEST,20201005,AstraZeneca,2,5-11,0
TEST,20201005,AstraZeneca,2,12-17,0
TEST,20201005,AstraZeneca,2,18-24,0
TEST,20201005,AstraZeneca,2,25-29,0
TEST,20201005,AstraZeneca,2,30-39,0
TEST,20201005,AstraZeneca,2,40-49,0
TEST,20201005,AstraZeneca,2,50-59,0
TEST,20201005,AstraZeneca,2,60-69,0
TEST,20201005,AstraZeneca,2,70-79,0
TEST,20201005,AstraZeneca,2,80+,0
TEST,20201005,AstraZeneca,2,60+,0
TEST,20201005,AstraZeneca,2,all_agebands,0
TEST,20201005,J&J,1,0-4,0
TEST,20201005,J&J,1,5-11,0
TEST,20201005,J&J,1,12-17,0
TEST,20201005,J&J,1,18-24,0
TEST,20201005,J&J,1,25-29,0
TEST,20201005,J&J,1,30-39,0
TEST,20201005,J&J,1,40-49,0
TEST,20201005,J&J,1,50-59,0
TEST,20201005,J&J,1,60-69,0
TEST,20201005,J&J,1,70-79,0
TEST,20201005,J&J,1,80+,0
TEST,20201005,J&J,1,60+,0
TEST,20201005,J&J,1,all_agebands,0
TEST,20201005,J&J,2,0-4,0
TEST,20201005,J&J,2,5-11,0
TEST,20201005,J&J,2,12-17,0
TEST,20201005,J&J,2,18-24,0
TEST,20201005,J&J,2,25-29,0
TEST,20201005,J&J,2,30-39,0
TEST,20201005,J&J,2,40-49,0
TEST,20201005,J&J,2,50-59,0
TEST,20201005,J&J,2,60-69,0
TEST,20201005,J&J,2,70-79,0
TEST,20201005,J&J,2,80+,0
TEST,20201005,J&J,2,60+,0
TEST,20201005,J&J,2,all_agebands,0
TEST,20201005,Moderna,1,0-4,0
TEST,20201005,Moderna,1,5-11,0
TEST,20201005,Moderna,1,12-17,0
TEST,20201005,Moderna,1,18-24,0
TEST,20201005,Moderna,1,25-29,0
TEST,20201005,Moderna,1,30-39,0
TEST,20201005,Moderna,1,40-49,0
TEST,20201005,Moderna,1,50-59,0
TEST,20201005,Moderna,1,60-69,0
TEST,20201005,Moderna,1,70-79,0
TEST,20201005,Moderna,1,80+,0
TEST,20201005,Moderna,1,60+,0
TEST,20201005,Moderna,1,all_agebands,0
TEST,20201005,Moderna,2,0-4,0
TEST,20201005,Moderna,2,5-11,0
TEST,20201005,Moderna,2,12-17,0
TEST,20201005,Moderna,2,18-24,0
TEST,20201005,Moderna,2,25-29,0
TEST,20201005,Moderna,2,30-39,0
TEST,20201005,Moderna,2,40-49,0
TEST,20201005,Moderna,2,50-59,0
TEST,20201005,Moderna,2,60-69,0
TEST,20201005,Moderna,2,70-79,0
TEST,20201005,Moderna,2,80+,0
TEST,20201005,Moderna,2,60+,0
TEST,20201005,Moderna,2,all_agebands,0
TEST,20201005,Pfizer,1,0-4,0
TEST,20201005,Pfizer,1,5-11,0
TEST,20201005,Pfizer,1,12-17,0
TEST,20201005,Pfizer,1,18-24,0
TEST,20201005,Pfizer,1,25-29,0
TEST,20201005,Pfizer,1,30-39,0
TEST,20201005,Pfizer,1,40-49,0
TEST,20201005,Pfizer,1,50-59,0
TEST,20201005,Pfizer,1,60-69,0
TEST,20201005,Pfizer,1,70-79,0
TEST,20201005,Pfizer,1,80+,0
TEST,20201005,Pfizer,1,60+,0
TEST,20201005,Pfizer,1,all_agebands,0
TEST,20201005,Pfizer,2,0-4,0
TEST,20201005,Pfizer,2,5-11,0
TEST,20201005,Pfizer,2,12-17,0
TEST,20201005,Pfizer,2,18-24,0
TEST,20201005,Pfizer,2,25-29,0
TEST,20201005,Pfizer,2,30-39,0
TEST,20201005,Pfizer,2,40-49,0
TEST,20201005,Pfizer,2,50-59,0
TEST,20201005,Pfizer,2,60-69,0
TEST,20201005,Pfizer,2,70-79,0
TEST,20201005,Pfizer,2,80+,0
TEST,20201005,Pfizer,2,60+,0
TEST,20201005,Pfizer,2,all_agebands,0
TEST,20201005,UKN,1,0-4,0
TEST,20201005,UKN,1,5-11,0
TEST,20201005,UKN,1,12-17,0
TEST,20201005,UKN,1,18-24,0
TEST,20201005,UKN,1,25-29,0
TEST,20201005,UKN,1,30-39,0
TEST,20201005,UKN,1,40-49,0
TEST,20201005,UKN,1,50-59,0
TEST,20201005,UKN,1,60-69,0
TEST,20201005,UKN,1,70-79,0
TEST,20201005,UKN,1,80+,0
TEST,20201005,UKN,1,60+,0
TEST,20201005,UKN,1,all_agebands,0
TEST,20201005,UKN,2,0-4,0
TEST,20201005,UKN,2,5-11,0
TEST,20201005,UKN,2,12-17,0
TEST,20201005,UKN,2,18-24,0
TEST,20201005,UKN,2,25-29,0
TEST,20201005,UKN,2,30-39,0
TEST,20201005,UKN,2,40-49,0
TEST,20201005,UKN,2,50-59,0
TEST,20201005,UKN,2,60-69,0
TEST,20201005,UKN,2,70-79,0
TEST,20201005,UKN,2,80+,0
TEST,20201005,UKN,2,60+,0
TEST,20201005,UKN,2,all_agebands,0
TEST,20201012,AstraZeneca,1,0-4,0
TEST,20201012,AstraZeneca,1,5-11,0
TEST,20201012,AstraZeneca,1,12-17,0
TEST,20201012,AstraZeneca,1,18-24,0
TEST,20201012,AstraZeneca,1,25-29,0
TEST,20201012,AstraZeneca,1,30-39,0
TEST,20201012,AstraZeneca,1,40-49,0
TEST,20201012,AstraZeneca,1,50-59,0
TEST,20201012,AstraZeneca,1,60-69,0
TEST,20201012,AstraZeneca,1,70-79,0
TEST,20201012,AstraZeneca,1,80+,0
TEST,20201012,AstraZeneca,1,60+,0
TEST,20201012,AstraZeneca,1,all_agebands,0
TEST,20201012,AstraZeneca,2,0-4,0
TEST,20201012,AstraZeneca,2,5-11,0
TEST,20201012,AstraZeneca,2,12-17,0
TEST,20201012,AstraZeneca,2,18-24,0
TEST,20201012,AstraZeneca,2,25-29,0
TEST,20201012,AstraZeneca,2,30-39,0
TEST,20201012,AstraZeneca,2,40-49,0
TEST,20201012,AstraZeneca,2,50-59,0
TEST,20201012,AstraZeneca,2,60-69,0
TEST,20201012,AstraZeneca,2,70-79,0
TEST,20201012,AstraZeneca,2,80+,0
TEST,20201012,AstraZeneca,2,60+,0
TEST,20201012,AstraZeneca,2,all_agebands,0
TEST,20201012,J&J,1,0-4,0
TEST,20201012,J&J,1,5-11,0
TEST,20201012,J&J,1,12-17,0
TEST,20201012,J&J,1,18-24,0
TEST,20201012,J&J,1,25-29,0
TEST,20201012,J&J,1,30-39,0
TEST,20201012,J&J,1,40-49,0
TEST,20201012,J&J,1,50-59,0
TEST,20201012,J&J,1,60-69,0
TEST,20201012,J&J,1,70-79,0
TEST,20201012,J&J,1,80+,0
TEST,20201012,J&J,1,60+,0
TEST,20201012,J&J,1,all_agebands,0
TEST,20201012,J&J,2,0-4,0
TEST,20201012,J&J,2,5-11,0
TEST,20201012,J&J,2,12-17,0
TEST,20201012,J&J,2,18-24,0
TEST,20201012,J&J,2,25-29,0
TEST,20201012,J&J,2,30-39,0
TEST,20201012,J&J,2,40-49,0
TEST,20201012,J&J,2,50-59,0
TEST,20201012,J&J,2,60-69,0
TEST,20201012,J&J,2,70-79,0
TEST,20201012,J&J,2,80+,0
TEST,20201012,J&J,2,60+,0
TEST,20201012,J&J,2,all_agebands,0
TEST,20201012,Moderna,1,0-4,0
TEST,20201012,Moderna,1,5-11,0
TEST,20201012,Moderna,1,12-17,0
TEST,20201012,Moderna,1,18-24,0
TEST,20201012,Moderna,1,25-29,0
TEST,20201012,Moderna,1,30-39,0
TEST,20201012,Moderna,1,40-49,0
TEST,20201012,Moderna,1,50-59,0
TEST,20201012,Moderna,1,60-69,0
TEST,20201012,Moderna,1,70-79,0
TEST,20201012,Moderna,1,80+,0
TEST,20201012,Moderna,1,60+,0
TEST,20201012,Moderna,1,all_agebands,0
TEST,20201012,Moderna,2,0-4,0
TEST,20201012,Moderna,2,5-11,0
TEST,20201012,Moderna,2,12-17,0
TEST,20201012,Moderna,2,18-24,0
TEST,20201012,Moderna,2,25-29,0
TEST,20201012,Moderna,2,30-39,0
TEST,20201012,Moderna,2,40-49,0
TEST,20201012,Moderna,2,50-59,0
TEST,20201012,Moderna,2,60-69,0
TEST,20201012,Moderna,2,70-79,0
TEST,20201012,Moderna,2,80+,0
TEST,20201012,Moderna,2,60+,0
TEST,20201012,Moderna,2,all_agebands,0
TEST,20201012,Pfizer,1,0-4,0
TEST,20201012,Pfizer,1,5-11,0
TEST,20201012,Pfizer,1,12-17,0
TEST,20201012,Pfizer,1,18-24,0
TEST,20201012,Pfizer,1,25-29,0
TEST,20201012,Pfizer,1,30-39,0
TEST,20201012,Pfizer,1,40-49,0
TEST,20201012,Pfizer,1,50-59,0
TEST,20201012,Pfizer,1,60-69,0
TEST,20201012,Pfizer,1,70-79,0
TEST,20201012,Pfizer,1,80+,0
TEST,20201012,Pfizer,1,60+,0
TEST,20201012,Pfizer,1,all_agebands,0
TEST,20201012,Pfizer,2,0-4,0
TEST,20201012,Pfizer,2,5-11,0
TEST,20201012,Pfizer,2,12-17,0
TEST,20201012,Pfizer,2,18-24,0
TEST,20201012,Pfizer,2,25-29,0
TEST,20201012,Pfizer,2,30-39,0
TEST,20201012,Pfizer,2,40-49,0
TEST,20201012,Pfizer,2,50-59,0
TEST,20201012,Pfizer,2,60-69,0
TEST,20201012,Pfizer,2,70-79,0
TEST,20201012,Pfizer,2,80+,0
TEST,20201012,Pfizer,2,60+,0
TEST,20201012,Pfizer,2,all_agebands,0
TEST,20201012,UKN,1,0-4,0
TEST,20201012,UKN,1,5-11,0
TEST,20201012,UKN,1,12-17,0
TEST,20201012,UKN,1,18-24,0
TEST,20201012,UKN,1,25-29,0
TEST,20201012,UKN,1,30-39,0
TEST,20201012,UKN,1,40-49,0
TEST,20201012,UKN,1,50-59,0
TEST,20201012,UKN,1,60-69,0
TEST,20201012,UKN,1,70-79,0
TEST,20201012,UKN,1,80+,0
TEST,20201012,UKN,1,60+,0
TEST,20201012,UKN,1,all_agebands,0
TEST,20201012,UKN,2,0-4,0
TEST,20201012,UKN,2,5-11,0
TEST,20201012,UKN,2,12-17,0
TEST,20201012,UKN,2,18-24,0
TEST,20201012,UKN,2,25-29,0
TEST,20201012,UKN,2,30-39,0
TEST,20201012,UKN,2,40-49,0
TEST,20201012,UKN,2,50-59,0
TEST,20201012,UKN,2,60-69,0
TEST,20201012,UKN,2,70-79,0
TEST,20201012,UKN,2,80+,0
TEST,20201012,UKN,2,60+,0
TEST,20201012,UKN,2,all_agebands,0
TEST,20201019,AstraZeneca,1,0-4,0
TEST,20201019,AstraZeneca,1,5-11,0
TEST,20201019,AstraZeneca,1,12-17,0
TEST,20201019,AstraZeneca,1,18-24,0
TEST,20201019,AstraZeneca,1,25-29,0
TEST,20201019,AstraZeneca,1,30-39,0
TEST,20201019,AstraZeneca,1,40-49,0
TEST,20201019,AstraZeneca,1,50-59,0
TEST,20201019,AstraZeneca,1,60-69,0
TEST,20201019,AstraZeneca,1,70-79,0
TEST,20201019,AstraZeneca,1,80+,0
TEST,20201019,AstraZeneca,1,60+,0
TEST,20201019,AstraZeneca,1,all_agebands,0
TEST,20201019,AstraZeneca,2,0-4,0
TEST,20201019,AstraZeneca,2,5-11,0
TEST,20201019,AstraZeneca,2,12-17,0
TEST,20201019,AstraZeneca,2,18-24,0
TEST,20201019,AstraZeneca,2,25-29,0
TEST,20201019,AstraZeneca,2,30-39,0
TEST,20201019,AstraZeneca,2,40-49,0
TEST,20201019,AstraZeneca,2,50-59,0
TEST,20201019,AstraZeneca,2,60-69,0
TEST,20201019,AstraZeneca,2,70-79,0
TEST,20201019,AstraZeneca,2,80+,0
TEST,20201019,AstraZeneca,2,60+,0
TEST,20201019,AstraZeneca,2,all_agebands,0
TEST,20201019,J&J,1,0-4,0
TEST,20201019,J&J,1,5-11,0
TEST,20201019,J&J,1,12-17,0
TEST,20201019,J&J,1,18-24,0
TEST,20201019,J&J,1,25-29,0
TEST,20201019,J&J,1,30-39,0
TEST,20201019,J&J,1,40-49,0
TEST,20201019,J&J,1,50-59,0
TEST,20201019,J&J,1,60-69,0
TEST,20201019,J&J,1,70-79,0
TEST,20201019,J&J,1,80+,0
TEST,20201019,J&J,1,60+,0
TEST,20201019,J&J,1,all_agebands,0
TEST,20201019,J&J,2,0-4,0
TEST,20201019,J&J,2,5-11,0
TEST,20201019,J&J,2,12-17,0
TEST,20201019,J&J,2,18-24,0
TEST,20201019,J&J,2,25-29,0
TEST,20201019,J&J,2,30-39,0
TEST,20201019,J&J,2,40-49,0
TEST,20201019,J&J,2,50-59,0
TEST,20201019,J&J,2,60-69,0
TEST,20201019,J&J,2,70-79,0
TEST,20201019,J&J,2,80+,0
TEST,20201019,J&J,2,60+,0
TEST,20201019,J&J,2,all_agebands,0
TEST,20201019,Moderna,1,0-4,0
TEST,20201019,Moderna,1,5-11,0
TEST,20201019,Moderna,1,12-17,0
TEST,20201019,Moderna,1,18-24,0
TEST,20201019,Moderna,1,25-29,0
TEST,20201019,Moderna,1,30-39,0
TEST,20201019,Moderna,1,40-49,0
TEST,20201019,Moderna,1,50-59,0
TEST,20201019,Moderna,1,60-69,0
TEST,20201019,Moderna,1,70-79,0
TEST,20201019,Moderna,1,80+,0
TEST,20201019,Moderna,1,60+,0
TEST,20201019,Moderna,1,all_agebands,0
TEST,20201019,Moderna,2,0-4,0
TEST,20201019,Moderna,2,5-11,0
TEST,20201019,Moderna,2,12-17,0
TEST,20201019,Moderna,2,18-24,0
TEST,20201019,Moderna,2,25-29,0
TEST,20201019,Moderna,2,30-39,0
TEST,20201019,Moderna,2,40-49,0
TEST,20201019,Moderna,2,50-59,0
TEST,20201019,Moderna,2,60-69,0
TEST,20201019,Moderna,2,70-79,0
TEST,20201019,Moderna,2,80+,0
TEST,20201019,Moderna,2,60+,0
TEST,20201019,Moderna,2,all_agebands,0
TEST,20201019,Pfizer,1,0-4,0
TEST,20201019,Pfizer,1,5-11,0
TEST,20201019,Pfizer,1,12-17,0
TEST,20201019,Pfizer,1,18-24,0
TEST,20201019,Pfizer,1,25-29,0
TEST,20201019,Pfizer,1,30-39,0
TEST,20201019,Pfizer,1,40-49,0
TEST,20201019,Pfizer,1,50-59,0
TEST,20201019,Pfizer,1,60-69,0
TEST,20201019,Pfizer,1,70-79,0
TEST,20201019,Pfizer,1,80+,0
TEST,20201019,Pfizer,1,60+,0
TEST,20201019,Pfizer,1,all_agebands,0
TEST,20201019,Pfizer,2,0-4,0
TEST,20201019,Pfizer,2,5-11,0
TEST,20201019,Pfizer,2,12-17,0
TEST,20201019,Pfizer,2,18-24,0
TEST,20201019,Pfizer,2,25-29,0
TEST,20201019,Pfizer,2,30-39,0
TEST,20201019,Pfizer,2,40-49,0
TEST,20201019,Pfizer,2,50-59,0
TEST,20201019,Pfizer,2,60-69,0
TEST,20201019,Pfizer,2,70-79,0
TEST,20201019,Pfizer,2,80+,0
TEST,20201019,Pfizer,2,60+,0
TEST,20201019,Pfizer,2,all_agebands,0
TEST,20201019,UKN,1,0-4,0
TEST,20201019,UKN,1,5-11,0
TEST,20201019,UKN,1,12-17,0
TEST,20201019,UKN,1,18-24,0
TEST,20201019,UKN,1,25-29,0
TEST,20201019,UKN,1,30-39,0
TEST,20201019,UKN,1,40-49,0
TEST,20201019,UKN,1,50-59,0
TEST,20201019,UKN,1,60-69,0
TEST,20201019,UKN,1,70-79,0
TEST,20201019,UKN,1,80+,0
TEST,20201019,UKN,1,60+,0
TEST,20201019,UKN,1,all_agebands,0
TEST,20201019,UKN,2,0-4,0
TEST,20201019,UKN,2,5-11,0
TEST,20201019,UKN,2,12-17,0
TEST,20201019,UKN,2,18-24,0
TEST,20201019,UKN,2,25-29,0
TEST,20201019,UKN,2,30-39,0
TEST,20201019,UKN,2,40-49,0
TEST,20201019,UKN,2,50-59,0
TEST,20201019,UKN,2,60-69,0
TEST,20201019,UKN,2,70-79,0
TEST,20201019,UKN,2,80+,0
TEST,20201019,UKN,2,60+,0
TEST,20201019,UKN,2,all_agebands,0
TEST,20201026,AstraZeneca,1,0-4,0
TEST,20201026,AstraZeneca,1,5-11,0
TEST,20201026,AstraZeneca,1,12-17,0
TEST,20201026,AstraZeneca,1,18-24,0
TEST,20201026,AstraZeneca,1,25-29,0
TEST,20201026,AstraZeneca,1,30-39,0
TEST,20201026,AstraZeneca,1,40-49,0
TEST,20201026,AstraZeneca,1,50-59,0
TEST,20201026,AstraZeneca,1,60-69,0
TEST,20201026,AstraZeneca,1,70-79,0
TEST,20201026,AstraZeneca,1,80+,0
TEST,20201026,AstraZeneca,1,60+,0
TEST,20201026,AstraZeneca,1,all_agebands,0
TEST,20201026,AstraZeneca,2,0-4,0
TEST,20201026,AstraZeneca,2,5-11,0
TEST,20201026,AstraZeneca,2,12-17,0
TEST,20201026,AstraZeneca,2,18-24,0
TEST,20201026,AstraZeneca,2,25-29,0
TEST,20201026,AstraZeneca,2,30-39,0
TEST,20201026,AstraZeneca,2,40-49,0
TEST,20201026,AstraZeneca,2,50-59,0
TEST,20201026,AstraZeneca,2,60-69,0
TEST,20201026,AstraZeneca,2,70-79,0
TEST,20201026,AstraZeneca,2,80+,0
TEST,20201026,AstraZeneca,2,60+,0
TEST,20201026,AstraZeneca,2,all_agebands,0
TEST,20201026,J&J,1,0-4,0
TEST,20201026,J&J,1,5-11,0
TEST,20201026,J&J,1,12-17,0
TEST,20201026,J&J,1,18-24,0
TEST,20201026,J&J,1,25-29,0
TEST,20201026,J&J,1,30-39,0
TEST,20201026,J&J,1,40-49,0
TEST,20201026,J&J,1,50-59,0
TEST,20201026,J&J,1,60-69,0
TEST,20201026,J&J,1,70-79,0
TEST,20201026,J&J,1,80+,0
TEST,20201026,J&J,1,60+,0
TEST,20201026,J&J,1,all_agebands,0
TEST,20201026,J&J,2,0-4,0
TEST,20201026,J&J,2,5-11,0
TEST,20201026,J&J,2,12-17,0
TEST,20201026,J&J,2,18-24,0
TEST,20201026,J&J,2,25-29,0
TEST,20201026,J&J,2,30-39,0
TEST,20201026,J&J,2,40-49,0
TEST,20201026,J&J,2,50-59,0
TEST,20201026,J&J,2,60-69,0
TEST,20201026,J&J,2,70-79,0
TEST,20201026,J&J,2,80+,0
TEST,20201026,J&J,2,60+,0
TEST,20201026,J&J,2,all_agebands,0
TEST,20201026,Moderna,1,0-4,0
TEST,20201026,Moderna,1,5-11,0
TEST,20201026,Moderna,1,12-17,0
TEST,20201026,Moderna,1,18-24,0
TEST,20201026,Moderna,1,25-29,0
TEST,20201026,Moderna,1,30-39,0
TEST,20201026,Moderna,1,40-49,0
TEST,20201026,Moderna,1,50-59,0
TEST,20201026,Moderna,1,60-69,0
TEST,20201026,Moderna,1,70-79,0
TEST,20201026,Moderna,1,80+,0
TEST,20201026,Moderna,1,60+,0
TEST,20201026,Moderna,1,all_agebands,0
TEST,20201026,Moderna,2,0-4,0
TEST,20201026,Moderna,2,5-11,0
TEST,20201026,Moderna,2,12-17,0
TEST,20201026,Moderna,2,18-24,0
TEST,20201026,Moderna,2,25-29,0
TEST,20201026,Moderna,2,30-39,0
TEST,20201026,Moderna,2,40-49,0
TEST,20201026,Moderna,2,50-59,0
TEST,20201026,Moderna,2,60-69,0
TEST,20201026,Moderna,2,70-79,0
TEST,20201026,Moderna,2,80+,0
TEST,20201026,Moderna,2,60+,0
TEST,20201026,Moderna,2,all_agebands,0
TEST,20201026,Pfizer,1,0-4,0
TEST,20201026,Pfizer,1,5-11,0
TEST,20201026,Pfizer,1,12-17,0
TEST,20201026,Pfizer,1,18-24,0
TEST,20201026,Pfizer,1,25-29,0
TEST,20201026,Pfizer,1,30-39,0
TEST,20201026,Pfizer,1,40-49,0
TEST,20201026,Pfizer,1,50-59,0
TEST,20201026,Pfizer,1,60-69,0
TEST,20201026,Pfizer,1,70-79,0
TEST,20201026,Pfizer,1,80+,0
TEST,20201026,Pfizer,1,60+,0
TEST,20201026,Pfizer,1,all_agebands,0
TEST,20201026,Pfizer,2,0-4,0
TEST,20201026,Pfizer,2,5-11,0
TEST,20201026,Pfizer,2,12-17,0
TEST,20201026,Pfizer,2,18-24,0
TEST,20201026,Pfizer,2,25-29,0
TEST,20201026,Pfizer,2,30-39,0
TEST,20201026,Pfizer,2,40-49,0
TEST,20201026,Pfizer,2,50-59,0
TEST,20201026,Pfizer,2,60-69,0
TEST,20201026,Pfizer,2,70-79,0
TEST,20201026,Pfizer,2,80+,0
TEST,20201026,Pfizer,2,60+,0
TEST,20201026,Pfizer,2,all_agebands,0
TEST,20201026,UKN,1,0-4,0
TEST,20201026,UKN,1,5-11,0
TEST,20201026,UKN,1,12-17,0
TEST,20201026,UKN,1,18-24,0
TEST,20201026,UKN,1,25-29,0
TEST,20201026,UKN,1,30-39,0
TEST,20201026,UKN,1,40-49,0
TEST,20201026,UKN,1,50-59,0
TEST,20201026,UKN,1,60-69,0
TEST,20201026,UKN,1,70-79,0
TEST,20201026,UKN,1,80+,0
TEST,20201026,UKN,1,60+,0
TEST,20201026,UKN,1,all_agebands,0
TEST,20201026,UKN,2,0-4,0
TEST,20201026,UKN,2,5-11,0
TEST,20201026,UKN,2,12-17,0
TEST,20201026,UKN,2,18-24,0
TEST,20201026,UKN,2,25-29,0
TEST,20201026,UKN,2,30-39,0
TEST,20201026,UKN,2,40-49,0
TEST,20201026,UKN,2,50-59,0
TEST,20201026,UKN,2,60-69,0
TEST,20201026,UKN,2,70-79,0
TEST,20201026,UKN,2,80+,0
TEST,20201026,UKN,2,60+,0
TEST,20201026,UKN,2,all_agebands,0
TEST,20201102,AstraZeneca,1,0-4,0
TEST,20201102,AstraZeneca,1,5-11,0
TEST,20201102,AstraZeneca,1,12-17,0
TEST,20201102,AstraZeneca,1,18-24,0
TEST,20201102,AstraZeneca,1,25-29,0
TEST,20201102,AstraZeneca,1,30-39,0
TEST,20201102,AstraZeneca,1,40-49,0
TEST,20201102,AstraZeneca,1,50-59,0
TEST,20201102,AstraZeneca,1,60-69,0
TEST,20201102,AstraZeneca,1,70-79,0
TEST,20201102,AstraZeneca,1,80+,0
TEST,20201102,AstraZeneca,1,60+,0
TEST,20201102,AstraZeneca,1,all_agebands,0
TEST,20201102,AstraZeneca,2,0-4,0
TEST,20201102,AstraZeneca,2,5-11,0
TEST,20201102,AstraZeneca,2,12-17,0
TEST,20201102,AstraZeneca,2,18-24,0
TEST,20201102,AstraZeneca,2,25-29,0
TEST,20201102,AstraZeneca,2,30-39,0
TEST,20201102,AstraZeneca,2,40-49,0
TEST,20201102,AstraZeneca,2,50-59,0
TEST,20201102,AstraZeneca,2,60-69,0
TEST,20201102,AstraZeneca,2,70-79,0
TEST,20201102,AstraZeneca,2,80+,0
TEST,20201102,AstraZeneca,2,60+,0
